zip | file | status | url | local_path | note
LIDO_maths0400_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0400_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0401_en.zip | index.xml | SUCCESS | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | downloaded and replaced
LIDO_maths0401_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0401_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0401_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0401_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0401_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0401_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0401_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0401_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0402_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0402_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0402_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0403_en.zip | index.xml | SUCCESS | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | downloaded and replaced
LIDO_maths0403_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0403_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0403_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0403_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0403_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0403_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0403_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0403_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0403_kn.zip | index.xml | SUCCESS | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | downloaded and replaced
LIDO_maths0403_kn.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0403_kn.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0403_kn.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0403_kn.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0403_kn.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0403_kn.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0403_kn.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0500_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0500_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0500_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0501_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0501_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0501_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0502_en.zip | index.xml | SUCCESS | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | downloaded and replaced
LIDO_maths0502_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0502_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0502_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0502_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0502_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0502_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0502_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0502_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0503_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0503_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0503_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0504_en.zip | index.xml | SUCCESS | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | downloaded and replaced
LIDO_maths0504_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0504_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0504_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0504_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0504_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0504_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0504_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0504_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0505_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0505_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0505_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0506_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0506_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0506_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0507_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0507_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0507_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0508_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0508_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0508_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0509_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0509_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0509_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0600_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0600_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0600_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0601_en.zip | index.xml | SUCCESS | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | downloaded and replaced
LIDO_maths0601_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0601_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0601_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0601_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0601_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0601_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0601_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0601_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0601_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0601_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0602_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0602_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0602_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0603_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0603_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0603_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0604_en.zip | index.xml | SUCCESS | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | downloaded and replaced
LIDO_maths0604_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0604_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0604_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0604_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0604_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0604_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0604_en.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0604_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0604_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0700_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0700_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0700_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0701_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0701_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0701_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0702_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0702_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0702_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0703_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0703_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0703_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0704_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0704_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0704_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0705_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0705_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0705_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0706_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0706_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0706_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0707_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0707_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0707_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0708_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0708_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0708_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0709_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0709_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0709_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0710_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0710_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0710_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0711_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0711_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0711_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0712_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0712_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0712_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0713_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0713_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0713_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0714_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0714_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0714_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0715_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0715_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0715_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0716_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0716_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0716_kn.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0800_en.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0800_hi.zip | data.json,index.xml | NO_URL_FOUND | | | no http/https urls
LIDO_maths0800_kn.zip | index.xml | SUCCESS | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | downloaded and replaced
LIDO_maths0800_kn.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0800_kn.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0800_kn.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0800_kn.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | REUSED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/temp2/chimplecharacter.riv | assets/downloaded/chimplecharacter.riv | reused previous download
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
LIDO_maths0800_kn.zip | index.xml | FAILED | https://aeakbcdznktpsbrfsgys.supabase.co/storage/v1/object/public/template-assets/Ordered%20Tractor/trolly_drop_soundtrain_base%20(1 | | HTTP Error 400: Bad Request
